"frn","provider_id","brand_name","cnt_locations","cnt_locations_services","has_copperwire","has_coaxial_cable","has_fiber","has_wireless","has_satel","array_agg"
"0026799551","360069 ","Ruralband","9786","9786",False,False,True,False,False,"{VA}"
"0026802363","380051 ","Grizzly Broadband LLC","24614","25270",False,False,True,True,False,"{MT}"
"0026802439","360038 ","High Rapid Networks","11116","11116",False,False,False,True,False,"{CO}"
"0026812560","360115 ","AirCell","4379","5365",False,False,True,True,False,"{IL}"
"0026814624","360032 ","HCI","64604","64604",False,False,False,True,False,"{AL,GA}"
"0026834093","360116 ","Lane Fi","798","798",False,False,True,True,False,"{OR}"
"0026838268","400035 ","Pathfinder","23432","23608",False,False,True,True,False,"{CO}"
"0026853747","370065 ","Lake County Broadband Solutions","14481","14481",False,False,False,True,False,"{CA}"
"0026899245","370121 ","TellerWifi","10569","10569",False,False,False,True,False,"{CO}"
"0026905596","460630 ","xyTel","87258","87321",False,False,True,True,False,"{WA}"
"0026932111","440141 ","SeaKay Broadband","4072","4072",False,False,False,True,False,"{CA}"
"0026932426","360013 ","Cajun Broadband","80723","82795",False,False,True,True,False,"{LA}"
"0026946046","350085 ","i3 Broadband","16799","16800",False,True,True,False,False,"{RI}"
"0026946293","410150 ","Live Stream LLC","8579","8579",False,False,False,True,False,"{VA}"
"0026963629","410143 ","Morgan Wireless  LLC","32473","32473",False,False,False,True,False,"{MD,PA,WV}"
"0026977231","370038 ","Falcon Internet","9666","9666",False,False,False,True,False,"{TX}"
"0026980672","410086 ","Rural Broadband Cooperative","3714","3714",False,False,False,True,False,"{PA}"
"0026995332","390050 ","Holston Connect LLC","27262","27262",False,False,True,False,False,"{TN,VA}"
"0026997874","390124 ","Tri-County Fiber Communications, LLC","5302","5302",False,False,True,False,False,"{KY,TN}"
"0027007624","370035 ","Engineer Austin LLC","40","40",False,False,True,True,False,"{TX}"
"0027014901","390107 ","Southeast MN Wifi LLC","21868","22010",False,False,True,True,False,"{MN,WI}"
"0027034081","460056 ","Nimbus Solutions","10890","10890",False,False,False,True,False,"{CO}"
"0027042928","370128 ","Tuttle Development Authority","2782","2782",False,False,True,False,False,"{OK}"
"0027051564","360111 ","Greenfield Community Energy & Technology (GCET)","3574","3579",False,False,True,True,False,"{MA}"
"0027094572","430098 ","SecureNet","4763","4763",False,False,True,False,False,"{WV}"
"0027115989","480015 ","South Dakota Wireless Internet","5607","5614",False,False,True,True,False,"{NE,SD}"
"0027116029","130267 ","NTERA, LLC","3518","3518",False,False,True,False,False,"{WI}"
"0027133545","160157 ","Zito Media","277328","291703",False,True,True,False,False,"{CA,CO,FL,GA,ID,IL,KS,KY,LA,MN,MO,NC,NE,NV,NY,OH,PA,TN,TX,VA,WA,WV}"
"0027144112","410187 ","New Visions","11431","11431",False,False,True,False,False,"{NY}"
"0027148584","390101 ","GoSEMO, LLC","16819","16819",False,False,True,False,False,"{MO}"
"0027152438","400100 ","NUconnect","15383","15383",False,False,True,False,False,"{TN}"
"0027154608","390123 ","HomeWorks Connect","27697","27697",False,False,True,False,False,"{MI}"
"0027155993","390111 ","Strada Communications","3599","3599",False,False,True,False,False,"{IL}"
"0027160886","370037 ","StratusIQ","26130","26130",True,True,True,False,False,"{CO}"
"0027178078","390036 ","Element Wireless LLC","3759","3759",False,False,False,True,False,"{MO}"
"0027204247","410139 ","Eclipse Communications","675","675",False,False,False,True,False,"{MI}"
"0027216944","380149 ","Wifires Internet","13765","13996",False,False,True,True,False,"{OK,TX}"
"0027220623","470034 ","FullSpeed LLC","10104","10104",False,False,False,True,False,"{IA,IL}"
"0027223122","380139 ","Verde Valley Internet","7604","7604",False,False,False,True,False,"{AZ}"
"0027231075","390075 ","MINetworks Inc.","2360","2360",False,False,False,True,False,"{CA}"
"0027240662","370160 ","Smith Internet Solutions","614","614",False,False,False,True,False,"{TX}"
"0027242494","131124 ","Marshall County Fiber, LLC","4597","4597",False,False,True,False,False,"{IN}"
"0027256056","370004 ","600Amps Internet Services","5592","5592",False,False,False,True,False,"{OR}"
"0027263490","370066 ","Lavalink","770","770",False,False,False,True,False,"{ID}"
"0027269851","370161 ","WIFIRUS","76","76",False,False,True,True,False,"{TX}"
"0027271485","130690 ","Nicholville Telephone Company","2558","2558",True,False,True,False,False,"{NY}"
"0027275361","370039 ","Florida WiFi, LLC","8990","8990",False,False,True,True,False,"{FL}"
"0027283902","370067 ","Locl.Net","3363","3363",False,False,False,True,False,"{IN,MI}"
"0027286038","410080 ","Dynamite WISP","14","14",False,False,False,True,False,"{FL}"
"0027310234","430224 ","4Net INC","61956","61956",False,False,False,True,False,"{PR}"
"0027336676","380153 ","Zion Broadband| Inc.","6961","6961",False,False,False,True,False,"{TX}"
"0027343177","380012 ","Andrena","142","142",False,False,True,True,False,"{FL,NJ,NY,PA}"
"0027343813","390121 ","Velocity","19790","19790",False,False,False,True,False,"{KS}"
"0027343813","390121 ","Velocity Internet","227","227",False,False,False,True,False,"{KS}"
"0027344498","360119 ","Hankins Information Technology","106487","106487",False,False,False,True,False,"{CA}"
"0027344498","360119 ","Hankins Information Technology Inc.","197","197",False,False,True,False,False,"{CA}"
"0027345693","330025 ","Everstream","1058301","1058301",False,False,True,False,False,"{MI,MO,OH,PA}"
"0027353192","400105 ","Orange Co REMC","7004","7004",False,False,False,True,False,"{IN}"
"0027353192","400105 ","Orange County REMC","16596","16596",False,False,True,False,False,"{IN}"
"0027354836","390044 ","Gibson Connect","34114","34114",False,False,True,False,False,"{KY,TN}"
"0027362102","410153 ","empower, delivered by CECC","29847","29847",False,False,True,False,False,"{AR,MO}"
"0027364959","390046 ","Truestream","40108","40108",False,False,True,False,False,"{MI}"
"0027379676","440199 ","ECFiber","22926","22926",False,False,True,False,False,"{NH,VT}"
"0027382639","410067 ","Meriwether Lewis Connect, LLC","32670","32670",False,False,True,False,False,"{TN}"
"0027385558","370079 ","NuVisions","114","114",True,False,False,False,False,"{NJ,NY}"
"0027386465","400118 ","South Central Indiana Rural Electric Membership Corporation","19740","19740",False,False,True,False,False,"{IN}"
"0027408657","400012 ","Countrymen Communications","220","220",False,False,False,True,False,"{WV}"
"0027415710","390034 ","Eastern Carolina Broadband, LLC","3960","3960",False,False,False,True,False,"{NC}"
"0027443225","370164 ","Fiber Connect, LLC.","964","964",False,False,True,False,False,"{MA}"
"0027457381","410174 ","Cloud 9 Fiber| Cloud 9 Wireless LLC","8531","10074",False,False,True,True,False,"{AL,TN}"
"0027468826","400102 ","OEConnect","5784","5784",False,False,True,False,False,"{NY}"
"0027476175","470111 ","River City Wireless","30034","30034",False,False,False,True,False,"{IN}"
"0027485630","400037 ","Rural Gig LLC","624","624",False,False,False,True,False,"{MI}"
"0027511815","460104 ","Kiza Wireless","511","526",False,False,False,True,False,"{CA}"
"0027522408","400103 ","OEC Fiber","91608","91608",False,False,True,False,False,"{OK}"
"0027535764","400008 ","Chisholm Broadband","70650","70650",False,False,False,True,False,"{KS,OK}"
"0027547504","380039 ","Esparto Broadband Inc.","2154","2154",False,True,True,True,False,"{CA}"
"0027576503","390157 ","yondoo Broadband, LLC","9285","9285",False,True,True,False,False,"{CA,MO,TX}"
"0027589688","390052 ","IMU Fiber","5425","5425",False,False,True,False,False,"{IA}"
"0027611367","470044 ","Jasper County REMC","3365","3365",False,False,True,True,False,"{IN}"
"0027626464","430178 ","Falcon Broadband Networks","698","698",False,False,False,True,False,"{TX}"
"0027636323","480097 ","US WiFi  LLC","12559","12559",False,False,False,True,False,"{LA}"
"0027642784","380069 ","Liberty Broadband","7496","7496",False,False,False,True,False,"{UT}"
"0027655422","420094 ","Patriot Cable System LLC","892","892",False,True,True,False,False,"{PA}"
"0027663160","130967 ","OACYS Technology","75288","124314",False,False,True,True,False,"{CA}"
"0027669977","460092 ","WeLink Communications, Inc","65961","65961",False,False,False,True,False,"{AZ,CA,DC,NE,NV,TX}"
"0027677814","130311 ","Meridian LTE, LLC","370","376",False,False,True,True,False,"{TX}"
"0027694736","390067 ","Locality Networks Inc","647","647",False,False,True,False,False,"{NC}"
"0027710599","480008 ","Atom Broadband","2377","2385",False,True,True,False,False,"{OK}"
"0027713205","390085 ","PD Fiber, LLC","8296","8296",False,False,True,False,False,"{AR,MO}"
"0027719178","390108 ","Rural Telecommunications of America","67301","67420",False,False,True,True,False,"{TX}"
"0027729573","390018 ","Firefly Fiber Broadband","42686","42686",False,False,True,False,False,"{VA}"
"0027738798","131486 ","RIVERSTREET NETWORKS","7770","7774",True,False,True,False,False,"{VA}"
"0027740950","450111 ","Ambient","8","8",False,False,False,True,False,"{NY}"
"0027756949","190188 ","Hudson Valley Wireless","47740","47740",False,False,False,True,False,"{NY}"
"0027757293","130795 ","Smart City Solutions II LLC","115","115",False,False,True,False,False,"{FL}"
"0027761279","380034 ","Consolidated Fiber, Inc.","8235","8235",False,False,True,False,False,"{OH}"
"0027762251","380087 ","Networx Technologies, LLC","76","76",False,False,False,True,False,"{KY}"
"0027763937","420163 ","Zero2 Wireless","5323","5323",False,False,False,True,False,"{TX}"
"0027765866","420167 ","DTS Fiber","4564","8380",False,False,True,True,False,"{CA,NV}"
"0027768563","380178 ","Midway Net LLC","10232","10232",False,False,False,True,False,"{IL,IN}"
"0027785880","380079 ","MGI","733","733",False,False,False,True,False,"{CA}"
"0027793074","131445 ","Illinois Fiber Connect, LLC","4572","4572",False,False,True,False,False,"{IL}"
"0027810050","410185 ","ecoLink","30418","30418",False,False,True,False,False,"{OK}"
"0027810480","400019 ","GrimesCountyNET","24","24",False,False,False,True,False,"{TX}"
"0027815794","410008 ","Wave Rural Connect","49125","49125",False,False,True,False,False,"{AR,OK}"
"0027817238","380150 ","WiSpan Internet LLC","14048","14048",False,False,False,True,False,"{IN}"
"0027820828","380077 ","Gruver.Net","824","824",False,False,False,True,False,"{TX}"
"0027822840","380063 ","Riverside Broadband LLC","11503","11503",False,False,False,True,False,"{KY,OH}"
"0027832633","420135 ","TRI-CO CONNECTIONS","13522","13522",False,False,True,False,False,"{PA}"
"0027843333","400094 ","Empower Broadband","8157","8179",True,False,True,False,False,"{NC,VA}"
"0027846104","290111 ","Viasat Carrier Services","70175","70175",False,False,False,False,True,"{AL,AZ,CA,CO,FL,GA,ID,KY,LA,ME,MS,NM,NY,OR,PA,UT,WA,WI,WV,WY}"
"0027863109","390121 ","Velocity","19790","19790",False,False,False,True,False,"{KS}"
"0027863109","390121 ","Velocity Internet","227","227",False,False,False,True,False,"{KS}"
"0027876382","380070 ","LightGig Communications, LLC","1980","1980",False,False,True,False,False,"{CO}"
"0027924521","400034 ","Outernet Broadband LLC","4955","4959",False,False,True,True,False,"{IN}"
"0027930288","410100 ","BTC Fiber","2098","2098",False,False,True,False,False,"{TN}"
"0027932664","420116 ","SkyPacket","87062","87062",False,False,False,True,False,"{MD,PA,WV}"
"0027936434","390021 ","MBLink","2832","2832",False,False,True,False,False,"{TX}"
"0027970110","380162 ","Lake Country Internet","5976","6956",False,False,False,True,False,"{NC,VA}"
"0027979095","440138 ","GreatWave Communications","1319","1319",False,False,True,False,False,"{OH}"
"0027980184","131486 ","RIVERSTREET NETWORKS","2728","2728",True,False,True,False,False,"{NC}"
"0027983063","410037 ","Express WISP LLC","433","433",False,False,False,True,False,"{TX}"
"0027989458","380028 ","Cobalt Ridge","12405","12405",False,False,False,True,False,"{TX}"
"0027990688","420080 ","MS Wifi Zone","54781","54781",False,False,False,True,False,"{PR}"
"0027995869","420029 ","Current High Speed","3448","3803",False,False,True,True,False,"{AR,MO}"
"0028002285","440115 ","Alabama Lightwave","65","66",False,False,False,True,False,"{AL}"
"0028008738","420150 ","Wavelength LLC","5053","6155",False,False,True,True,False,"{SD}"
"0028072346","150313 ","SW Dinehnet","2351","2351",False,False,False,True,False,"{NM}"
"0028096147","130690 ","Hamilton County Cable","1274","1274",False,False,True,False,False,"{NY}"
"0028106755","390071 ","MiBroadband","6992","6992",False,False,True,True,False,"{IA,MN}"
"0028107282","410115 ","BROADLINC","21255","21364",False,True,True,True,False,"{IN,KY}"
"0028116416","430219 ","Tritech Wireless LLC","159","159",False,False,False,True,False,"{FL}"
"0028129054","430079 ","Susquehanna Broadband","16507","16512",False,False,True,True,False,"{PA}"
"0028131696","390015 ","Bluegrass Fiber","19960","19960",False,False,False,True,False,"{KY}"
"0028135085","420175 ","Central Connect","72","72",False,False,False,True,False,"{WA}"
"0028145480","400029 ","BSTWIFI","3704","3704",False,False,False,True,False,"{LA}"
"0028160588","430185 ","WFIBER","41398","41398",False,False,True,False,False,"{PR}"
"0028160588","430185 ","WNET","37052","37052",False,False,False,True,False,"{PR}"
"0028161230","410165 ","OHSBroadband","27","27",False,False,False,True,False,"{WV}"
"0028167187","460047 ","Kaniksu Internet","1653","1892",False,False,True,True,False,"{ID}"
"0028167906","460001 ","Three Rivers Communications","8272","8292",False,False,True,True,False,"{IN,OH}"
"0028173862","430010 ","Bayfield Wireless","6414","7560",False,False,False,True,False,"{WI}"
"0028179620","390128 ","Unifi North LLC","1377","1405",True,False,False,True,False,"{MN}"
"0028202844","410018 ","FORT COLLINS CONNEXION","40369","40369",False,False,True,False,False,"{CO}"
"0028208213","400045 ","TGM Pinnacle Network Solutions INC","111374","175931",False,False,False,True,False,"{OK,TX}"
"0028243186","400016 ","Fiber Wave| LLC","1885","1885",False,False,False,True,False,"{TX}"
"0028244887","390113 ","SWIFT Services LLC","2545","2545",False,False,True,False,False,"{IA}"
"0028260883","390057 ","IT Works LLC","4084","4084",False,False,False,True,False,"{IL}"
"0028261543","130036 ","Allpoint NetworX, Inc.","1648","1648",False,True,True,False,False,"{IL}"
"0028278133","410063 ","Luminate Fiber, LLC","7328","7330",False,False,True,True,False,"{CO}"
"0028340545","400044 ","SVEConnect LLC","12571","12571",False,False,True,False,False,"{TN}"
"0028396885","410066 ","Meeker Cooperative Light & Power Association","3306","3319",False,False,True,True,False,"{MN}"
"0028437812","400083 ","Forked Deer Connect LLC","9473","9473",False,False,True,False,False,"{TN}"
"0028448488","390062 ","Krns Products LLC","10840","10840",False,False,False,True,False,"{MN}"
"0028450591","420139 ","Us new era internet corp","245","245",False,False,False,True,False,"{FL}"
"0028482511","430017 ","C&C WIRELESS PUERTO RICO INC","182511","182511",False,False,False,True,False,"{PR}"
"0028496909","410041 ","Elytron Communications","648","648",False,False,False,True,False,"{IN}"
"0028499457","430073 ","Silver Rapid","4602","4602",False,False,False,True,False,"{CA}"
"0028499796","420021 ","Loveland Pulse","22430","22430",False,False,True,False,False,"{CO}"
"0028504900","470117 ","South Bay Internet","2","2",False,False,False,True,False,"{CA}"
"0028505725","390152 ","WBS Inc.","838","838",False,False,False,True,False,"{OH}"
"0028523280","480012 ","Blue Ridge Internet L.L.C.","13605","13605",False,False,False,True,False,"{TX}"
"0028528867","420129 ","Thrive Broadband","1916","2077",False,False,True,True,False,"{CO,TX}"
"0028543437","410027 ","Crowsnest Broadband LLC","41688","41688",False,False,False,True,False,"{MD,PA}"
"0028544229","390142 ","Barger Creek Wireless","3317","3317",False,False,True,True,False,"{MI}"
"0028569010","350116 ","Stimulus Technologies of Missouri","87397","87397",False,False,False,True,False,"{MO}"
"0028574499","420137 ","Trilight","32343","64686",False,False,True,False,False,"{TN}"
"0028578672","400025 ","JackRabbit Wireless","2856","2856",False,False,False,True,False,"{NM,TX}"
"0028617330","410131 ","318HighSpeed","1668","1668",False,False,False,True,False,"{LA}"
"0028625077","400006 ","Carbon Valley Internet","874","874",False,False,True,True,False,"{CO}"
"0028647428","460028 ","Elevate ConnX","218677","218677",False,False,True,True,False,"{OR,WA}"
"0028663961","460084 ","Uber Wireless LLP","8431","14269",False,False,False,True,False,"{TX}"
"0028701076","410014 ","Rincon Wireless","22054","22054",False,False,False,True,False,"{AZ}"
"0028703932","400015 ","Faster Cajun Networks","5088","5088",False,False,False,True,False,"{LA}"
"0028709962","410031 ","DigitalC","14495","14495",False,False,False,True,False,"{OH}"
"0028718468","400053 ","Unlimited Net Partners| LLC","713","713",False,False,False,True,False,"{IN}"
"0028719698","420073 ","Belmont County Gig","563","563",False,False,True,False,False,"{OH}"
"0028719698","420073 ","Bresco Broadband a 614 Gig Company","234725","234725",False,False,True,False,False,"{OH}"
"0028719698","420073 ","Little Miami Gig LLC","3555","3555",False,False,True,False,False,"{OH}"
"0028719698","420073 ","Peak Fiber a Logan County Gig PPP","1844","1844",False,False,True,False,False,"{OH}"
"0028731156","460018 ","CROSSROADS FIBER","10474","10474",False,False,True,False,False,"{MA}"
"0028750859","430044 ","HRCOM Inc.","30471","30529",False,False,True,True,False,"{PR}"
"0028751543","400021 ","Fixed Wirelesss","17366","17366",False,False,False,True,False,"{TX}"
"0028765907","340070 ","Sunset Digital Communications, LLC","42948","42948",False,False,True,False,False,"{TN,VA}"
"0028768463","430209 ","Rimrock Wireless","5276","5276",False,False,False,True,False,"{ID}"
"0028771566","400027 ","Kayenta Technologies","35606","35606",False,False,False,True,False,"{UT}"
"0028772036","400055 ","Willard Communications LLC","793","793",False,False,False,True,False,"{OH}"
"0028772382","420147 ","Fiber Vinton BDC","2250","2250",False,False,True,False,False,"{IA}"
"0028774750","400047 ","Tipmont Rural Electric Membership Corporation","20863","20863",False,False,True,False,False,"{IN}"
"0028809184","410160 ","CNS INTERNET SERVICES","7996","7996",False,False,False,True,False,"{IA}"
"0028817815","440017 ","HiLight","4228","4228",False,False,True,False,False,"{OR}"
"0028868248","420048 ","Gateway Fiber","37073","37073",False,False,True,False,False,"{MO}"
"0028909596","410155 ","Lakeland Internet","30894","30894",False,False,False,True,False,"{IN,MI,OH}"
"0028956738","131486 ","RiverStreet Networks","172394","209734",False,False,False,True,False,"{GA,NC,SC,TN,VA}"
"0028957306","340070 ","Point Broadband Fiber Holding, LLC","755035","888267",False,False,True,True,False,"{AL,FL,GA,KY,LA,MD,MI,MS,NY,OH,TN,TX,VA,WV}"
"0028972685","400028 ","KyWiFi","10874","10874",False,False,False,True,False,"{KY}"
"0028990836","410180 ","Zeta Broadband","119782","119782",False,False,False,True,False,"{CA,NY,PA}"
"0028992642","400010 ","Marshall FiberNet","2768","2768",True,False,True,False,False,"{MI}"
"0029020799","450174 ","Wyyerd Connect","35201","35201",False,False,True,False,False,"{AZ}"
"0029046562","410090 ","Siyeh Communications","2655","5808",True,False,True,True,False,"{MT}"
"0029061314","400094 ","Empower Telecom","4571","4579",True,False,True,False,False,"{NC,VA}"
"0029062494","440149 ","LymeFiber","846","846",False,False,True,False,False,"{NH}"
"0029103363","410183 ","Bluegrass Broadband","65","65",False,False,False,True,False,"{KY}"
"0029110640","410038 ","Fibercreek","604","604",False,False,False,True,False,"{MD}"
"0029148806","440058 ","MidSouth Fiber Internet","29439","29439",False,False,True,False,False,"{TX}"
"0029151354","460082 ","Trailblazer Broadband","6299","6299",False,False,True,False,False,"{CO}"
"0029154457","410103 ","Treehouse Broadband","2393","2393",False,False,False,True,False,"{MN}"
"0029174810","420027 ","Critical Links, LLC","6964","6964",False,False,False,True,False,"{MO}"
"0029174828","440167 ","Ridge Tower Network LLC","15431","15453",False,False,True,True,False,"{MI}"
"0029189131","420028 ","Cumblerand Connect, LLC","62116","62116",False,False,True,False,False,"{KY,TN}"
"0029189842","460046 ","Jicarilla Apache Nation Power Authority","1247","1247",False,False,False,True,False,"{NM}"
"0029221694","430123 ","Fond_du_Lac_Communications","1796","1796",False,False,True,False,False,"{MN}"
"0029237369","410114 ","Vyve Broadband","546371","578968",False,True,True,False,False,"{AL,AR,CA,CO,GA,ID,KS,LA,NC,NE,OK,SC,TN,TX,VA,WA,WY}"
"0029239688","460536 ","Kudzu Networks Inc","798","798",False,False,True,False,False,"{GA}"
"0029241007","430085 ","TNT-WiFi LLC","3858","3858",False,False,False,True,False,"{MO}"
"0029244829","131486 ","RiverStreet Networks","33518","34959",False,False,False,True,False,"{VA}"
"0029282795","420045 ","AireBeam","43043","47658",False,True,True,True,False,"{AZ}"
"0029285103","280011 ","Brazos WiFi","8741","9819",False,False,True,True,False,"{TX}"
"0029292448","440144 ","Horizon Broadband","10535","10535",False,False,False,True,False,"{TX}"
"0029298262","430052 ","MCEC Fiber","7075","7075",False,False,True,False,False,"{AR,MO}"
"0029325644","420040 ","ENC Access Investments LLC","2233","2233",False,False,True,False,False,"{NC}"
"0029332327","420181 ","NCATS","9951","9951",False,False,True,True,False,"{MI}"
"0029347127","430197 ","HotSpot iT Services, LLC","144","144",False,False,False,True,False,"{TX}"
"0029362944","470118 ","Innercity Fibernet LLC","203602","203602",False,False,False,True,False,"{TX}"
"0029367299","420059 ","Hub66, Inc.","4887","4887",False,False,True,False,False,"{NH,VT}"
"0029387420","440179 ","TS NETWORK","30068","30068",False,False,False,True,False,"{TX}"
"0029463478","430013 ","Ozark Mountain Internet","397","397",False,False,False,True,False,"{MO}"
"0029491339","430026 ","Dallas County Data","5446","5446",False,False,False,True,False,"{IA}"
"0029494382","450099 ","PDTFast.NET","157","157",False,False,True,False,False,"{OR}"
"0029500048","430004 ","Alternative Internet Resources","46377","46377",False,False,False,True,False,"{TX}"
"0029513256","300092 ","Mission Valley Communications, LLC.","16019","16019",False,False,False,True,False,"{TX}"
"0029531852","440029 ","ElektraFi LLC","25605","25605",False,False,False,True,False,"{CO,TX}"
"0029537164","460037 ","HarvestBeam INC.","1463","1463",False,False,False,True,False,"{NC}"
"0029537800","380065 ","KGICOMMUNICATIONS LLC","18161","18238",False,False,True,True,False,"{VA}"
"0029549771","470070 ","Wildstar Networks","12816","12816",False,False,False,True,False,"{FL}"
"0029570694","450158 ","Nevada County Fiber Inc.","138","138",False,False,True,False,False,"{CA}"
"0029575362","450177 ","Stroud Media","1142","1142",False,False,True,False,False,"{PA}"
"0029581857","430090 ","USECnet","86","86",False,False,False,True,False,"{CO}"
"0029593969","470112 ","Fuse Telecom LLC","92","92",False,False,True,False,False,"{PR}"
"0029595170","430176 ","Wisper ISP, LLC","673786","810537",False,False,True,True,False,"{AR,IL,IN,KS,MO,OK}"
"0029608452","450054 ","Hurricane WiFi LLC","359","359",False,False,False,True,False,"{AL}"
"0029610300","420101 ","Prologic Technology Services LLC","841","841",False,False,False,True,False,"{PA}"
"0029626009","130258 ","FRONTIER","7470796","7669995",True,False,True,True,False,"{AL,AZ,CA,CT,FL,GA,IA,IL,IN,MI,MN,MS,NC,NE,NM,NV,NY,OH,PA,SC,TN,TX,UT,WI,WV}"
"0029636545","410164 ","PUD 3 Fiber","5008","5008",False,False,True,False,False,"{WA}"
"0029639267","410159 ","Airwave Networks  LLC","1096","1107",False,False,True,True,False,"{IN}"
"0029655289","430021 ","CoastConnect","50382","50382",False,False,True,False,False,"{LA,MS}"
"0029663226","450119 ","Four States Fiber","8218","8218",False,False,True,False,False,"{AR,OK,TX}"
"0029666625","430028 ","Delta Fiber","11486","11486",False,False,True,False,False,"{MS}"
"0029666989","430086 ","Tombigbee Fiber, LLC","47724","47724",False,False,True,False,False,"{MS}"
"0029667342","430019 ","EV Holdings 1 LLC","106066","210911",False,False,False,True,False,"{WA}"
"0029670247","440102 ","TRICOLINK","19276","19276",False,False,True,False,False,"{SC}"
"0029677945","420020 ","City of Anacortes","1663","1663",False,False,True,False,False,"{WA}"
"0029680824","450128 ","Ultranet LLC","271","271",False,False,False,True,False,"{TN}"
"0029683711","430011 ","Beacon Broadband, Inc.","4597","4597",False,False,True,True,False,"{OR}"
"0029687035","430056 ","M-Pulse Fiber","10210","10210",False,False,True,False,False,"{AL,MS}"
"0029688389","430051 ","Lynches_River_Communications_Inc","20774","20774",False,False,True,False,False,"{NC,SC}"
"0029689346","430063 ","North East Fiber LLC","24398","24398",False,False,True,False,False,"{MS}"
"0029689585","480037 ","Farmers Rural Connect, Inc.","199","199",False,False,True,False,False,"{AR}"
"0029693223","430204 ","Lake Bruin Wireless LLC","2969","2969",False,False,False,True,False,"{LA}"
"0029702768","450106 ","Rapid Wireless, LLC","1071","1071",False,False,False,True,False,"{AL,FL}"
"0029708534","430083 ","Tilson Broadband","1186","1186",False,False,True,False,False,"{NH,VT}"
"0029713260","450060 ","JCFiber","13976","13976",False,False,True,False,False,"{IN}"
"0029721511","430114 ","Conexon Connect LLC","107838","107838",False,False,True,False,False,"{CO,FL,GA,KY,LA,MO}"
"0029723988","460074 ","Evolve Cellular, Inc.","81001","81001",False,False,False,True,False,"{TX}"
"0029724242","430174 ","TEO Communications Inc.","3","3",False,True,False,False,False,"{OR}"
"0029731742","430030 ","East Mississippi Connect, LLC","34757","34757",False,False,True,False,False,"{AL,MS}"
"0029733268","450026 ","Centranet, LLC","17939","17939",False,False,True,False,False,"{OK}"
"0029744430","131416 ","Varnet, Inc. dba Varcomm Broadband","20867","20867",False,False,False,True,False,"{CA}"
"0029746377","390124 ","TRI-COGO FIBER","19600","19600",False,False,True,False,False,"{GA}"
"0029749108","420038 ","WiNet","29621","29621",False,False,False,True,False,"{PA}"
"0029757390","440155 ","NT_Spark_LLC","13966","13966",False,False,True,False,False,"{MS}"
"0029764370","390167 ","ZiTEL","3837","3837",False,False,True,False,False,"{VA}"
"0029765211","420173 ","Ziply Fiber","778899","1303661",True,False,True,False,False,"{ID,MT,OR,WA}"
"0029765310","130201 ","Carnegie Telephone Company DBA Lightspeed Services, LLC","608","608",False,False,True,False,False,"{OK}"
"0029766169","440122 ","CVEC Fiber, LLC","14191","14191",False,False,True,False,False,"{OK}"
"0029774775","430179 ","Orangeburg County Broadband","5535","5535",False,False,True,False,False,"{SC}"
"0029779642","420017 ","Central Access","32403","32403",False,False,True,False,False,"{AL}"
"0029783206","420013 ","BRIDGEWIRED LLC","1583","1583",False,False,True,False,False,"{OH}"
"0029787314","420058 ","Preferred Networks Inc.","215157","736770",True,False,False,True,False,"{CA,NV}"
"0029787611","460616 ","Patriot Broadband","6535","6535",False,False,False,True,False,"{AR,MO}"
"0029791175","420004 ","AmigoNet","6306","6306",False,False,False,True,False,"{PR}"
"0029794377","420125 ","Taluslink, LLC","6","6",True,False,True,False,False,"{OR,WA}"
"0029816170","430034 ","Force Broadband","45063","46083",False,False,True,True,False,"{CO}"
"0029818481","420012 ","Blue Sky Wireless","4896","4896",False,False,False,True,False,"{IN,OH}"
"0029822541","430109 ","Centric Fiber","1149","1149",False,False,True,False,False,"{FL,TX}"
"0029822541","430109 ","Centric FIber","1","1",False,False,True,False,False,"{TX}"
"0029827813","390080 ","NTX Fiberwave","790","790",False,False,False,True,False,"{TX}"
"0029867777","420124 ","Tallahatchie Valley Internet Services","22872","22872",False,False,True,False,False,"{MS}"
"0029883048","430202 ","Nmax","575","575",False,True,False,False,False,"{PA}"
"0029895513","430033 ","First Light Fiber, LLC dba ACE Fiber","16377","16377",False,False,True,False,False,"{MS}"
"0029900370","420069 ","KL Broadband","613","613",False,False,False,True,False,"{AR}"
"0029903051","470119 ","DVFiber","4","4",False,False,True,False,False,"{VT}"
"0029906476","131211 ","Consolidated","100","100",False,False,True,False,False,"{NE}"
"0029912276","430110 ","Clay County Connect, Inc","12864","12864",False,False,True,False,False,"{AR,MO}"
"0029913472","420133 ","Town of Islesboro","813","813",False,False,True,False,False,"{ME}"
"0029916301","430193 ","DandBBroadband","53","53",False,False,True,True,False,"{PA}"
"0029916798","430099 ","Lyons Communications","1355","1405",False,True,True,True,False,"{CO}"
"0029918406","430061 ","Nexus Air Fiber","13761","13761",False,False,False,True,False,"{KS,MO}"
"0029933728","420099 ","Precision Tecknology, LLC","2546","2546",False,False,False,True,False,"{OH}"
"0029945094","420178 ","Comptinet","1","1",False,False,False,True,False,"{CA}"
"0029948478","460582 ","Optic Loop","63638","80522",False,False,True,True,False,"{UT}"
"0029980547","430221 ","Washtenaw Fiber Properties LLC (WashFTTH.com)","464","464",False,False,True,False,False,"{MI}"
